qty,entrydate,entrytime,entryprice,exitdate,exittime,exitprice
-100,20220608,1445,28590.82949,20220608,1530,28601.91004
-100,20220609,1100,28623.76918,20220609,1515,28451.68761
-100,20220610,1145,28904.36557,20220610,1200,28878.36433
100,20220613,1230,29984.513,20220613,1530,29889.1114
100,20220614,1145,29738.22924,20220614,1230,29873.61965
100,20220614,1330,29886.43156,20220614,1415,30060.6323
-100,20220614,1430,30012.99563,20220614,1530,29951.19453
100,20220615,0930,29939.13374,20220615,1400,29803.06137
-100,20220615,1515,29940.11976,20220615,1530,29940.11976
100,20220616,0930,29664.6119,20220616,1015,29743.58059
-100,20220617,1445,30536.58894,20220617,1530,30408.12262
-100,20220620,1330,30611.97939,20220620,1445,30734.28825
-100,20220620,1500,30744.68232,20220620,1515,30556.9773
100,20220622,1000,30403.3614,20220622,1030,30350.21109
100,20220622,1500,30384.46989,20220622,1530,30483.15806
100,20220623,1130,29964.97095,20220623,1145,30085.14095
-100,20220627,1200,29557.2909,20220627,1245,29472.3564
100,20220627,1315,29472.31297,20220627,1445,29590.87654
-100,20220627,1515,29529.49184,20220627,1530,29542.05385
100,20220629,1045,30022.23146,20220629,1100,30068.08919
-100,20220629,1400,29994.09116,20220629,1430,29957.60998
100,20220629,1430,29957.60998,20220629,1445,30008.71753
-100,20220630,0930,29904.30622,20220630,1530,29921.75461
100,20220701,0930,30144.22504,20220701,1315,29889.02206
-100,20220704,1400,29598.93444,20220704,1415,29548.42618
100,20220705,1230,29084.56337,20220705,1245,29116.65881
100,20220705,1300,29137.57159,20220705,1400,29330.97512
100,20220706,1330,29145.1721,20220706,1445,29256.83257
-100,20220706,1500,29118.65122,20220706,1530,29043.00398
100,20220707,0930,28823.80154,20220707,1200,28743.89192
-100,20220707,1430,28702.64064,20220707,1530,28551.03498
100,20220708,1045,28418.81951,20220708,1115,28460.02789
100,20220711,1330,28314.17408,20220711,1415,28176.95125
-100,20220712,1245,28297.86903,20220712,1415,28222.63709
100,20220712,1445,28255.6914,20220712,1500,28356.64722
-100,20220713,1000,28343.62679,20220713,1015,28326.64588
100,20220714,1115,28642.21576,20220714,1215,28752.98312
-100,20220715,1015,28822.51384,20220715,1115,28910.08962
100,20220715,1200,28853.03419,20220715,1215,28899.18663
-100,20220715,1230,28904.24025,20220715,1300,28855.86495
100,20220715,1330,28838.34808,20220715,1345,28891.33823
100,20220718,0945,28631.71879,20220718,1530,28220.68576
-100,20220719,1200,28145.22938,20220719,1215,28058.36139
-100,20220720,1030,27677.83006,20220720,1115,27628.0491
100,20220720,1115,27628.0491,20220720,1145,27666.34389
-100,20220720,1200,27659.8393,20220720,1315,27773.68887
100,20220721,1030,27693.61994,20220721,1130,27587.53871
100,20220721,1145,27561.87641,20220721,1315,27621.63879
100,20220721,1445,27636.06617,20220721,1500,27689.32576
-100,20220722,1130,27422.12801,20220722,1200,27313.44914
100,20220722,1300,27223.3293,20220722,1315,27267.94299
100,20220722,1445,27207.1827,20220722,1530,27233.11547
100,20220725,1330,27329.9089,20220725,1415,27208.29309
100,20220727,1345,27236.49036,20220727,1530,27188.80039
100,20220728,1130,26828.3522,20220728,1400,26761.93917
100,20220728,1430,26746.83585,20220728,1445,26811.77198
-100,20220729,1045,26770.93052,20220729,1115,26641.80099
100,20220801,1115,26469.03123,20220801,1230,26416.58962
100,20220801,1315,26389.15828,20220801,1400,26357.16328
-100,20220803,1230,26430.83315,20220803,1445,26337.27515
-100,20220804,1200,26634.70502,20220804,1530,26507.62094
-100,20220805,1200,26250.85315,20220805,1300,26315.51247
-100,20220805,1315,26331.17242,20220805,1345,26282.97034
-100,20220805,1445,26364.70294,20220805,1530,26326.87447
-100,20220808,0930,26420.04436,20220808,0945,26322.82044
-100,20220808,0945,26322.82044,20220808,1215,26149.29417
100,20220808,1300,26114.53574,20220808,1445,26148.43946
-100,20220810,1015,26051.40202,20220810,1530,26066.17158
-100,20220812,0945,25751.36032,20220812,1015,25697.06501
-100,20220812,1345,25593.77559,20220812,1445,25636.09562
100,20220816,1000,25361.52859,20220816,1015,25389.73239
100,20220816,1115,25378.55284,20220816,1130,25443.35038
-100,20220816,1330,25519.31812,20220816,1415,25490.6959
100,20220817,0930,25432.51165,20220817,1315,25361.8502
100,20220817,1330,25370.47232,20220817,1500,25303.70775
100,20220817,1515,25316.4557,20220817,1530,25316.48774
100,20220818,1015,25230.22581,20220818,1030,25262.73242
-100,20220818,1215,25364.61636,20220818,1415,25274.86415
-100,20220819,1415,25618.0351,20220819,1530,25687.13075
100,20220822,1245,26013.21471,20220822,1330,26107.58151
-100,20220822,1515,26051.84317,20220822,1530,26089.22515
100,20220823,1145,26098.11063,20220823,1300,26004.35313
100,20220823,1430,25862.11356,20220823,1530,25704.62812
100,20220826,1415,25475.04592,20220826,1530,25451.7689
100,20220829,1015,25979.86301,20220829,1045,26028.24585
100,20220829,1245,26007.80234,20220829,1530,25983.47451
100,20220830,1000,25706.18092,20220830,1045,25642.76803
100,20220830,1315,25429.86,20220830,1345,25364.58419
100,20220902,1100,25373.56227,20220902,1230,25297.08261
100,20220905,1245,25025.52604,20220905,1315,25061.49464
-100,20220905,1445,25037.52499,20220905,1530,25049.47271
-100,20220906,1000,25031.28911,20220906,1015,25100.52761
100,20220906,1415,25026.21496,20220906,1445,25154.70141
-100,20220907,0945,25296.15473,20220907,1530,25252.52525
100,20220908,1030,24958.19502,20220908,1200,24878.90194
-100,20220908,1315,24921.37307,20220908,1415,24868.19855
100,20220909,1045,24580.89573,20220909,1215,24660.03065
-100,20220909,1330,24729.82664,20220909,1400,24670.52514
-100,20220909,1445,24690.16924,20220909,1530,24692.15061
-100,20220913,1145,24490.59561,20220913,1215,24467.10642
100,20220913,1245,24481.57211,20220913,1400,24440.94396
100,20220914,1000,24511.15564,20220914,1100,24411.08263
100,20220915,1145,24198.9834,20220915,1315,24114.54408
-100,20220915,1415,24127.19859,20220915,1515,24223.60324
100,20220916,1245,24332.61714,20220916,1315,24438.55475
-100,20220916,1430,24563.95902,20220916,1515,24455.85718
100,20220919,1030,24301.92714,20220919,1330,24407.3886
100,20220919,1415,24391.46348,20220919,1430,24486.18795
-100,20220921,1015,24218.93921,20220921,1100,24165.6799
100,20220922,1115,24509.80392,20220922,1130,24591.74627
100,20220922,1415,24439.15201,20220922,1445,24487.17729
100,20220922,1445,24487.17729,20220922,1515,24581.98337
-100,20220923,1430,25288.95796,20220923,1515,25234.93727
-100,20220926,1115,25912.57615,20220926,1130,25872.35099
-100,20220926,1515,25844.56818,20220926,1530,25839.79328
100,20220927,0945,25726.78158,20220927,1115,26027.77163
100,20220927,1215,25840.59454,20220927,1230,25920.70338
-100,20220927,1300,25833.65195,20220927,1430,26017.37701
-100,20220928,1100,26284.17929,20220928,1145,26165.5784
100,20220928,1215,26096.71442,20220928,1230,26159.99979
100,20220928,1345,26208.88481,20220928,1445,26360.35929
-100,20220929,1015,26268.16115,20220929,1115,26371.30802
-100,20220929,1515,26546.95759,20220929,1530,26563.91743
-100,20220930,1200,25910.02485,20220930,1245,25734.99135
100,20220930,1430,25690.43031,20220930,1445,25732.57422
-100,20221003,1245,26089.22515,20221003,1330,26032.17577
-100,20221006,1000,25273.90596,20221006,1530,25409.73193
-100,20221007,0945,25643.59,20221007,1000,25550.322
-100,20221007,1345,25621.64517,20221007,1430,25545.78571
-100,20221010,1015,25793.80433,20221010,1030,25706.28004
100,20221010,1300,25397.82518,20221010,1315,25471.02289
100,20221011,1030,25624.99359,20221011,1200,25506.235
100,20221011,1215,25491.63811,20221011,1230,25584.28102
-100,20221011,1345,25615.7055,20221011,1415,25562.27417
100,20221011,1430,25645.0039,20221011,1515,25779.34172
-100,20221012,1200,25686.53692,20221012,1230,25627.42339
100,20221012,1245,25660.76469,20221012,1415,25567.92759
100,20221013,1315,25813.11306,20221013,1345,25877.30534
100,20221014,1230,25262.22186,20221014,1300,25315.4623
100,20221014,1400,25316.4557,20221014,1530,25354.96957
-100,20221017,0945,25352.33406,20221017,1015,25173.95201
-100,20221018,1145,24795.37616,20221018,1215,24746.34991
-100,20221018,1445,24789.90555,20221018,1530,24779.58559
100,20221019,1045,24620.74815,20221019,1115,24653.25201
-100,20221019,1315,24796.23692,20221019,1330,24734.07775
100,20221019,1430,24677.49597,20221019,1445,24737.16759
-100,20221019,1500,24775.7792,20221019,1530,24739.00351
-100,20221020,1000,24965.6722,20221020,1215,25035.73852
100,20221020,1300,24990.004,20221020,1445,24912.49486
100,20221021,1315,24399.79553,20221021,1330,24427.7196
100,20221025,1015,24200.41818,20221025,1030,24271.43228
-100,20221027,1145,24213.69066,20221027,1230,24247.45008
100,20221027,1345,24202.29244,20221027,1430,24242.27732
-100,20221028,1115,24198.77845,20221028,1130,24263.01104
-100,20221028,1215,24256.53714,20221028,1300,24333.35726
-100,20221028,1345,24322.02359,20221028,1530,24295.43246
100,20221031,0930,24154.00594,20221031,1530,24120.21515
100,20221101,1015,23928.74021,20221101,1030,23949.34235
100,20221101,1345,24083.09632,20221101,1400,24128.33378
-100,20221102,0945,24091.82841,20221102,1300,24220.46435
100,20221102,1515,24205.60239,20221102,1530,24230.05957
100,20221103,1130,24070.57493,20221103,1145,24138.00178
100,20221103,1145,24138.00178,20221103,1530,24116.72495
100,20221104,0945,24147.82332,20221104,1530,24122.42614
100,20221107,1115,24031.61599,20221107,1445,23957.83421
-100,20221110,1230,24092.3508,20221110,1315,24071.12536
-100,20221111,1045,23746.20061,20221111,1100,23680.52135
100,20221111,1245,23582.3472,20221111,1300,23630.6622
-100,20221111,1400,23625.6376,20221111,1530,23643.45667
100,20221114,1400,23632.53302,20221114,1445,23659.76314
-100,20221115,1000,23643.45667,20221115,1430,23580.53992
-100,20221116,1215,23507.81223,20221116,1230,23490.72117
100,20221116,1245,23485.4801,20221116,1345,23446.74131
-100,20221117,1045,23508.75172,20221117,1130,23532.12488
100,20221117,1430,23477.70557,20221117,1515,23519.64419
100,20221118,1200,23591.38773,20221118,1345,23619.49931
-100,20221118,1400,23629.4896,20221118,1430,23570.72987
-100,20221118,1500,23550.33,20221118,1530,23526.47787
100,20221121,1145,23629.4896,20221121,1515,23596.0637
-100,20221121,1515,23596.0637,20221121,1530,23599.04282
100,20221122,1015,23579.1499,20221122,1215,23562.17705
-100,20221122,1400,23554.43489,20221122,1530,23523.18504
100,20221123,1315,23424.22322,20221123,1345,23415.36516
100,20221124,1015,23299.18837,20221124,1100,23280.20403
100,20221124,1230,23294.16807,20221124,1515,23231.50192
100,20221125,0945,23027.14901,20221125,1115,23104.13264
-100,20221128,1400,23068.05075,20221128,1415,23098.15561
100,20221128,1430,23097.38203,20221128,1500,23065.39038
-100,20221201,1030,22936.35849,20221201,1330,23001.67222
-100,20221201,1400,23040.41288,20221201,1415,22983.22225
-100,20221202,1100,23100.55672,20221202,1200,23147.79986
-100,20221202,1215,23146.24608,20221202,1245,23122.99119
-100,20221202,1300,23122.45653,20221202,1430,23085.75782
-100,20221202,1430,23085.75782,20221202,1530,23083.59956
-100,20221205,0945,23079.76366,20221205,1000,23132.67282
100,20221205,1130,23053.10744,20221205,1215,23024.97519
100,20221205,1300,23009.717,20221205,1515,22965.38198
100,20221206,1045,22999.08004,20221206,1115,23036.19332
100,20221206,1130,23029.88012,20221206,1345,23010.56415
100,20221206,1445,23038.23656,20221206,1515,23005.74684
100,20221207,0930,23044.23571,20221207,1000,22979.12921
100,20221207,1030,22988.40005,20221207,1045,23033.6464
-100,20221207,1115,23126.30664,20221207,1215,23075.82254
-100,20221207,1300,23073.66614,20221207,1415,23113.07726
100,20221208,1030,22970.23517,20221208,1130,22944.59454
100,20221208,1145,22949.04394,20221208,1245,22975.30155
-100,20221208,1300,22952.94188,20221208,1415,22913.41821
100,20221209,1015,22755.12189,20221209,1030,22783.11725
100,20221209,1215,22787.08884,20221209,1230,22811.59787
-100,20221209,1445,22933.51802,20221209,1500,22901.63747
100,20221212,1015,22796.20534,20221212,1330,22845.00237
100,20221212,1415,22805.0171,20221212,1430,22820.73401
-100,20221212,1445,22814.04387,20221212,1530,22794.10089
-100,20221213,1300,22706.86235,20221213,1415,22729.33903
-100,20221213,1500,22710.98792,20221213,1530,22682.42339
100,20221214,0945,22622.38711,20221214,1000,22637.6226
-100,20221214,1015,22644.92754,20221214,1030,22624.43439
100,20221214,1230,22609.65116,20221214,1300,22624.94627
100,20221214,1430,22628.01801,20221214,1445,22653.64837
-100,20221215,1145,22685.02187,20221215,1200,22713.07705
100,20221215,1430,22776.47509,20221215,1445,22878.0076
-100,20221216,1215,23089.35581,20221216,1245,22990.93697
100,20221216,1300,23011.27898,20221216,1345,23059.56632
-100,20221219,1000,23080.8557,20221219,1015,23028.73987
100,20221219,1430,23004.26499,20221219,1500,22980.13253
-100,20221220,1345,23157.28777,20221220,1430,23089.35581
100,20221221,1200,23001.72513,20221221,1215,23074.33165
100,20221221,1445,23260.60131,20221221,1500,23366.88818
100,20221222,1130,23520.55697,20221222,1215,23614.64675
-100,20221222,1300,23588.93915,20221222,1315,23551.55022
-100,20221223,1200,23834.6637,20221223,1345,23876.37767
-100,20221226,1300,23635.07445,20221226,1345,23584.90566
-100,20221227,1000,23525.95207,20221227,1100,23446.7688
-100,20221227,1300,23560.87246,20221227,1330,23496.90311
100,20221228,1245,23312.49585,20221228,1530,23373.76996
-100,20221229,1015,23516.62978,20221229,1045,23488.5417
100,20221229,1415,23322.11928,20221229,1430,23346.15816
100,20221230,0930,23002.09549,20221230,1130,23095.24827
