qty,entrydate,entrytime,entryprice,exitdate,exittime,exitprice
-100,20210326,1339,29766.46718,20210326,1424,29741.19215
100,20210326,1424,29741.19215,20210326,1500,29822.43721
-100,20210331,0921,29670.94917,20210331,1030,29816.83518
100,20210331,1030,29816.83518,20210331,1227,29822.70402
-100,20210331,1227,29822.70402,20210331,1500,29873.48579
100,20210401,0918,29695.39944,20210401,1330,29635.82022
-100,20210401,1330,29635.82022,20210401,1500,29391.14768
100,20210405,1009,30498.07938,20210405,1148,30644.90674
-100,20210405,1148,30644.90674,20210405,1500,30473.4972
-100,20210406,0921,30721.06958,20210406,1154,30339.98993
100,20210406,1154,30339.98993,20210406,1500,30633.7354
100,20210407,1003,30313.22657,20210407,1121,30249.72662
-100,20210407,1121,30249.72662,20210407,1336,30127.33317
100,20210407,1336,30127.33317,20210407,1409,30149.08724
-100,20210407,1409,30149.08724,20210407,1500,30204.22587
-100,20210408,1018,29961.73886,20210408,1154,30062.03301
100,20210408,1154,30062.03301,20210408,1500,30386.82427
-100,20210409,0918,30630.49817,20210409,1127,30455.30684
100,20210409,1127,30455.30684,20210409,1500,30625.62017
-100,20210412,0918,31856.26453,20210412,1033,32091.3963
100,20210412,1033,32091.3963,20210412,1103,32045.99241
-100,20210412,1103,32045.99241,20210412,1139,32237.26628
100,20210412,1139,32237.26628,20210412,1257,32426.84099
-100,20210412,1257,32426.84099,20210412,1500,32579.81648
100,20210413,0918,32111.07864,20210413,1009,31918.39106
-100,20210413,1009,31918.39106,20210413,1148,32092.73517
100,20210413,1148,32092.73517,20210413,1242,31942.80959
-100,20210413,1242,31942.80959,20210413,1318,31934.95488
100,20210413,1318,31934.95488,20210413,1406,31613.80575
-100,20210413,1406,31613.80575,20210413,1500,31385.34932
100,20210415,0918,31128.35622,20210415,1009,31387.31952
-100,20210415,1009,31387.31952,20210415,1027,31525.8015
100,20210415,1027,31525.8015,20210415,1200,31426.77561
-100,20210415,1200,31426.77561,20210415,1500,31093.1738
100,20210416,0918,30938.67954,20210416,1042,31023.96136
-100,20210416,1042,31023.96136,20210416,1154,31024.25011
100,20210416,1154,31024.25011,20210416,1500,31110.29533
-100,20210419,0918,32420.95366,20210419,1009,32635.10526
100,20210419,1009,32635.10526,20210419,1048,32479.02667
-100,20210419,1048,32479.02667,20210419,1142,32626.42741
100,20210419,1142,32626.42741,20210419,1330,32481.6641
-100,20210419,1330,32481.6641,20210419,1500,32253.95474
-100,20210420,1003,31606.76132,20210420,1018,31614.80521
100,20210420,1018,31614.80521,20210420,1330,31862.20235
-100,20210420,1330,31862.20235,20210420,1500,32310.75189
100,20210422,1012,32286.18474,20210422,1042,32189.53196
-100,20210422,1042,32189.53196,20210422,1500,31564.51076
-100,20210423,0918,31645.92013,20210423,1230,31317.96978
100,20210423,1230,31317.96978,20210423,1406,31407.03518
-100,20210423,1406,31407.03518,20210423,1500,31643.61693
100,20210426,0921,30947.44041,20210426,1009,30741.75237
-100,20210426,1009,30741.75237,20210426,1024,30792.11168
100,20210426,1024,30792.11168,20210426,1500,30989.30249
100,20210427,0918,30870.34302,20210427,1103,30769.23077
-100,20210427,1103,30769.23077,20210427,1239,30660.12788
100,20210427,1239,30660.12788,20210427,1500,30588.24249
100,20210428,0918,30316.81067,20210428,1236,30076.59004
-100,20210428,1236,30076.59004,20210428,1500,29645.13294
-100,20210429,1012,29743.31519,20210429,1057,29945.90273
100,20210429,1057,29945.90273,20210429,1133,29779.67507
-100,20210429,1133,29779.67507,20210429,1412,29747.11974
100,20210429,1412,29747.11974,20210429,1500,29636.52287
-100,20210430,0918,30093.0628,20210430,1148,30028.0462
100,20210430,1148,30028.0462,20210430,1212,30006.42137
-100,20210430,1212,30006.42137,20210430,1318,30075.18797
100,20210430,1318,30075.18797,20210430,1500,30289.99643
-100,20210503,0918,31055.03262,20210503,1157,30861.05428
100,20210503,1157,30861.05428,20210503,1306,30895.80852
-100,20210503,1306,30895.80852,20210503,1327,31068.15421
100,20210503,1327,31068.15421,20210503,1500,30670.42482
-100,20210504,1009,30309.22992,20210504,1330,30487.80488
100,20210504,1330,30487.80488,20210504,1400,30452.06084
-100,20210504,1400,30452.06084,20210504,1500,30894.71083
-100,20210505,1006,30804.77474,20210505,1133,30597.55495
100,20210505,1133,30597.55495,20210505,1315,30354.21855
-100,20210505,1315,30354.21855,20210505,1342,30395.13678
100,20210505,1342,30395.13678,20210505,1500,30451.27263
-100,20210506,0918,30335.48007,20210506,1024,30499.93976
100,20210506,1024,30499.93976,20210506,1227,30401.6052
-100,20210506,1227,30401.6052,20210506,1254,30334.32982
100,20210506,1254,30334.32982,20210506,1500,30415.52165
100,20210507,0918,30084.28111,20210507,1009,30069.08372
-100,20210507,1009,30069.08372,20210507,1230,30308.35723
100,20210507,1230,30308.35723,20210507,1500,30264.87821
100,20210510,0921,30032.96117,20210510,1030,29941.10584
-100,20210510,1030,29941.10584,20210510,1500,30064.42807
100,20210511,1003,30360.9922,20210511,1112,30309.18399
-100,20210511,1112,30309.18399,20210511,1333,30395.32155
100,20210511,1333,30395.32155,20210511,1409,30364.6798
-100,20210511,1409,30364.6798,20210511,1500,30349.01366
100,20210512,1036,30674.89367,20210512,1142,30712.53071
-100,20210512,1142,30712.53071,20210512,1500,30791.63761
100,20210514,0918,30653.50201,20210514,1500,30927.10173
100,20210517,0921,30705.74075,20210517,1024,30359.97826
-100,20210517,1024,30359.97826,20210517,1333,30133.18869
100,20210517,1333,30133.18869,20210517,1415,30011.10411
-100,20210517,1415,30011.10411,20210517,1500,29816.74628
-100,20210518,1003,29387.73591,20210518,1142,29371.16339
100,20210518,1142,29371.16339,20210518,1500,29437.13259
100,20210519,1051,29586.14895,20210519,1218,29521.16668
-100,20210519,1218,29521.16668,20210519,1354,29624.93353
100,20210519,1354,29624.93353,20210519,1500,29567.42852
100,20210520,0918,29548.07694,20210520,1500,29888.48606
100,20210521,0918,29605.90105,20210521,1012,29379.83574
-100,20210521,1012,29379.83574,20210521,1215,29270.62005
100,20210521,1215,29270.62005,20210521,1339,29262.86835
-100,20210521,1339,29262.86835,20210521,1500,28840.34418
-100,20210524,1003,28909.12849,20210524,1257,28747.85828
100,20210524,1257,28747.85828,20210524,1315,28637.86843
-100,20210524,1315,28637.86843,20210524,1500,28342.58246
100,20210525,0918,28530.67047,20210525,1500,28875.90436
-100,20210526,0918,28828.12241,20210526,1157,28735.63218
100,20210526,1157,28735.63218,20210526,1218,28688.60101
-100,20210526,1218,28688.60101,20210526,1500,28723.25147
-100,20210527,0918,28839.47085,20210527,1500,28649.39586
100,20210528,0918,28174.96654,20210528,1500,28439.38855
-100,20210531,0918,28353.3106,20210531,1121,28230.0068
100,20210531,1121,28230.0068,20210531,1142,28242.04563
-100,20210531,1142,28242.04563,20210531,1500,28135.608
100,20210601,0918,28075.29795,20210601,1333,28097.85922
-100,20210601,1333,28097.85922,20210601,1500,28213.87812
-100,20210602,0918,28316.57936,20210602,1015,28367.18484
100,20210602,1015,28367.18484,20210602,1254,28312.57078
-100,20210602,1254,28312.57078,20210602,1500,28176.95125
-100,20210603,1003,28072.42123,20210603,1121,28050.49088
100,20210603,1121,28050.49088,20210603,1424,27909.02773
-100,20210603,1424,27909.02773,20210603,1500,27947.20772
100,20210604,1003,27906.80801,20210604,1500,28212.72394
100,20210607,0921,28105.04542,20210607,1118,28028.71261
-100,20210607,1118,28028.71261,20210607,1500,28059.85729
100,20210608,1006,28377.48871,20210608,1251,28391.34632
-100,20210608,1251,28391.34632,20210608,1409,28385.2618
100,20210608,1409,28385.2618,20210608,1500,28322.19327
-100,20210609,0921,28484.6724,20210609,1333,28583.67872
100,20210609,1333,28583.67872,20210609,1351,28457.59818
-100,20210609,1351,28457.59818,20210609,1500,28663.43821
100,20210610,0921,28592.26008,20210610,1427,28413.0865
-100,20210610,1427,28413.0865,20210610,1500,28405.09644
100,20210611,0918,28241.92599,20210611,1418,28417.04284
-100,20210611,1418,28417.04284,20210611,1500,28417.20434
-100,20210614,0918,28599.90591,20210614,1003,28783.39774
100,20210614,1003,28783.39774,20210614,1336,28613.85884
-100,20210614,1336,28613.85884,20210614,1500,28501.2341
100,20210615,0918,28403.88622,20210615,1248,28260.64225
-100,20210615,1248,28260.64225,20210615,1324,28286.98275
100,20210615,1324,28286.98275,20210615,1500,28312.77118
-100,20210616,0918,28412.76358,20210616,1015,28326.686
100,20210616,1015,28326.686,20210616,1418,28465.25318
-100,20210616,1418,28465.25318,20210616,1500,28461.64793
-100,20210617,0918,28770.35503,20210617,1336,28697.7808
100,20210617,1336,28697.7808,20210617,1500,28829.82618
100,20210618,0918,28727.54224,20210618,1009,29108.52239
-100,20210618,1009,29108.52239,20210618,1036,29157.91929
100,20210618,1036,29157.91929,20210618,1209,29262.52582
-100,20210618,1209,29262.52582,20210618,1309,29261.15582
100,20210618,1309,29261.15582,20210618,1409,29107.84456
-100,20210618,1409,29107.84456,20210618,1430,29010.77605
100,20210618,1430,29010.77605,20210618,1500,28968.0005
-100,20210621,0918,29408.30491,20210621,1500,28680.45527
-100,20210622,1003,28422.69666,20210622,1057,28391.58814
100,20210622,1057,28391.58814,20210622,1500,28657.19546
-100,20210623,1009,28743.31359,20210623,1024,28820.97706
100,20210623,1024,28820.97706,20210623,1103,28756.29044
-100,20210623,1103,28756.29044,20210623,1154,28735.46704
100,20210623,1154,28735.46704,20210623,1227,28710.88142
-100,20210623,1227,28710.88142,20210623,1500,28922.63196
100,20210624,0918,28837.30856,20210624,1324,28704.24722
-100,20210624,1324,28704.24722,20210624,1500,28683.0466
100,20210625,0921,28452.25427,20210625,1230,28283.30253
-100,20210625,1230,28283.30253,20210625,1500,28133.58954
100,20210628,0918,28020.15209,20210628,1157,28184.8929
-100,20210628,1157,28184.8929,20210628,1500,28161.12104
-100,20210629,0921,28231.04285,20210629,1203,28344.6712
100,20210629,1203,28344.6712,20210629,1400,28334.99329
-100,20210629,1400,28334.99329,20210629,1500,28460.59488
100,20210630,0921,28391.30601,20210630,1054,28326.08422
-100,20210630,1054,28326.08422,20210630,1151,28315.49693
100,20210630,1151,28315.49693,20210630,1500,28588.99038
100,20210701,1027,28636.88431,20210701,1500,28683.78706
100,20210702,0918,28655.96366,20210702,1239,28626.3093
-100,20210702,1239,28626.3093,20210702,1357,28663.23281
100,20210702,1357,28663.23281,20210702,1500,28662.73987
-100,20210705,1006,28420.03101,20210705,1500,28307.60172
100,20210706,0918,28225.26585,20210706,1121,27973.59293
-100,20210706,1121,27973.59293,20210706,1500,27905.75668
100,20210707,0921,28042.66411,20210707,1200,27947.5592
-100,20210707,1200,27947.5592,20210707,1500,27942.01473
-100,20210708,0918,27919.93679,20210708,1033,27910.35195
100,20210708,1033,27910.35195,20210708,1500,28304.55703
100,20210709,1003,28470.56144,20210709,1033,28392.91824
-100,20210709,1033,28392.91824,20210709,1109,28387.80006
100,20210709,1109,28387.80006,20210709,1500,28352.98904
100,20210712,0918,28196.89327,20210712,1039,28169.01408
-100,20210712,1039,28169.01408,20210712,1324,28349.45236
100,20210712,1324,28349.45236,20210712,1500,28340.05229
100,20210713,0918,28140.43767,20210713,1151,28070.9634
-100,20210713,1151,28070.9634,20210713,1500,27965.69169
100,20210714,1006,28090.79507,20210714,1051,27982.98634
-100,20210714,1051,27982.98634,20210714,1500,27941.03882
100,20210715,0918,27960.37456,20210715,1133,27755.99703
-100,20210715,1133,27755.99703,20210715,1303,27824.19007
100,20210715,1303,27824.19007,20210715,1500,27824.88686
-100,20210716,0918,27804.03715,20210716,1500,27890.96863
-100,20210719,0921,28319.18554,20210719,1209,28336.31809
100,20210719,1209,28336.31809,20210719,1330,28512.28594
-100,20210719,1330,28512.28594,20210719,1424,28485.97066
100,20210719,1424,28485.97066,20210719,1500,28479.56164
-100,20210720,0918,28683.70479,20210720,1051,28918.44997
100,20210720,1051,28918.44997,20210720,1239,28943.76949
-100,20210720,1239,28943.76949,20210720,1500,28981.30706
100,20210722,0921,28680.41415,20210722,1121,28567.1843
-100,20210722,1121,28567.1843,20210722,1233,28592.50533
100,20210722,1233,28592.50533,20210722,1500,28869.48539
100,20210723,0918,28758.23384,20210723,1309,28636.88431
-100,20210723,1309,28636.88431,20210723,1500,28499.89384
-100,20210726,0921,28769.03071,20210726,1154,28581.22785
100,20210726,1154,28581.22785,20210726,1245,28564.57307
-100,20210726,1245,28564.57307,20210726,1500,28594.22225
100,20210727,0921,28448.65232,20210727,1339,28715.00359
-100,20210727,1339,28715.00359,20210727,1406,28716.85895
100,20210727,1406,28716.85895,20210727,1500,28764.6448
100,20210728,1003,28926.81516,20210728,1124,29128.99923
-100,20210728,1124,29128.99923,20210728,1415,28968.75575
100,20210728,1415,28968.75575,20210728,1500,28986.34743
100,20210729,0918,28802.17514,20210729,1015,28831.53016
-100,20210729,1015,28831.53016,20210729,1033,28883.36896
100,20210729,1033,28883.36896,20210729,1109,28858.19659
-100,20210729,1109,28858.19659,20210729,1233,28884.53695
100,20210729,1233,28884.53695,20210729,1345,28793.55024
-100,20210729,1345,28793.55024,20210729,1424,28843.38044
100,20210729,1424,28843.38044,20210729,1500,28810.6807
-100,20210730,1012,28845.21083,20210730,1033,28866.61028
100,20210730,1033,28866.61028,20210730,1157,28868.36028
-100,20210730,1157,28868.36028,20210730,1500,28860.02886
100,20210802,0921,28664.7939,20210802,1057,28644.26685
-100,20210802,1057,28644.26685,20210802,1154,28655.75837
100,20210802,1154,28655.75837,20210802,1500,28738.93551
100,20210803,0918,28695.22798,20210803,1018,28657.56502
-100,20210803,1018,28657.56502,20210803,1500,28340.29324
-100,20210804,1009,28010.1845,20210804,1500,27664.73659
-100,20210805,0918,27782.02225,20210805,1018,27844.6436
100,20210805,1018,27844.6436,20210805,1303,27760.00366
-100,20210805,1303,27760.00366,20210805,1500,27750.22027
100,20210806,0918,27762.35425,20210806,1009,27668.14276
-100,20210806,1009,27668.14276,20210806,1045,27818.23012
100,20210806,1045,27818.23012,20210806,1500,27894.04169
100,20210809,0918,27756.22815,20210809,1130,27683.80663
-100,20210809,1130,27683.80663,20210809,1212,27704.66824
100,20210809,1212,27704.66824,20210809,1421,27757.15267
-100,20210809,1421,27757.15267,20210809,1500,27746.98633
100,20210810,0918,27620.72328,20210810,1500,27682.4272
100,20210811,0918,27622.32547,20210811,1233,27890.85194
-100,20210811,1233,27890.85194,20210811,1500,27882.84188
100,20210812,0918,27758.07725,20210812,1221,27849.87802
-100,20210812,1221,27849.87802,20210812,1500,27790.12895
100,20210813,0918,27644.39358,20210813,1421,27671.70292
-100,20210813,1421,27671.70292,20210813,1500,27600.94009
-100,20210816,0918,27666.34389,20210816,1215,27620.49441
100,20210816,1215,27620.49441,20210816,1500,27643.40014
100,20210817,1006,27876.85677,20210817,1500,27915.61111
-100,20210818,1003,27731.21245,20210818,1106,27753.76306
100,20210818,1106,27753.76306,20210818,1500,28083.22182
100,20210820,1012,28428.71642,20210820,1427,28502.94008
-100,20210820,1427,28502.94008,20210820,1500,28498.14762
100,20210823,0921,28325.24176,20210823,1351,28437.3667
-100,20210823,1351,28437.3667,20210823,1500,28408.88914
100,20210824,0918,28448.89512,20210824,1042,28272.54736
-100,20210824,1042,28272.54736,20210824,1500,27951.6604
-100,20210825,1012,28029.30183,20210825,1306,28088.34909
100,20210825,1306,28088.34909,20210825,1409,28061.90456
-100,20210825,1409,28061.90456,20210825,1500,28094.97788
100,20210826,1003,28084.08938,20210826,1500,28103.1498
100,20210827,0921,28031.73753,20210827,1151,27979.5805
-100,20210827,1151,27979.5805,20210827,1224,28011.28294
100,20210827,1224,28011.28294,20210827,1500,27974.6885
-100,20210830,1048,27630.94998,20210830,1139,27652.34367
100,20210830,1139,27652.34367,20210830,1336,27574.37844
-100,20210830,1336,27574.37844,20210830,1500,27414.19699
-100,20210831,0918,27451.411,20210831,1418,27442.86053
100,20210831,1418,27442.86053,20210831,1500,27406.233
-100,20210901,1015,27000.39151,20210901,1039,27071.10904
100,20210901,1039,27071.10904,20210901,1306,27114.7469
-100,20210901,1306,27114.7469,20210901,1500,27197.60008
100,20210902,0918,27228.51806,20210902,1051,27193.86506
-100,20210902,1051,27193.86506,20210902,1500,27087.79153
100,20210903,0918,26915.72686,20210903,1224,27114.23226
-100,20210903,1224,27114.23226,20210903,1251,27126.51535
100,20210903,1251,27126.51535,20210903,1500,27184.99388
-100,20210906,0921,27114.41606,20210906,1500,27207.21971
-100,20210907,0918,27247.99353,20210907,1024,27544.41537
100,20210907,1024,27544.41537,20210907,1121,27475.47127
-100,20210907,1121,27475.47127,20210907,1500,27299.39382
100,20210908,0918,27266.38164,20210908,1051,27118.3499
-100,20210908,1051,27118.3499,20210908,1248,27171.91945
100,20210908,1248,27171.91945,20210908,1421,27211.06946
-100,20210908,1421,27211.06946,20210908,1500,27168.37601
100,20210909,1006,27187.21114,20210909,1357,27223.44047
-100,20210909,1357,27223.44047,20210909,1500,27262.85069
-100,20210913,0918,27323.74816,20210913,1154,27389.71872
100,20210913,1154,27389.71872,20210913,1306,27310.50266
-100,20210913,1306,27310.50266,20210913,1500,27369.51583
100,20210914,0918,27221.66191,20210914,1333,27228.44392
-100,20210914,1333,27228.44392,20210914,1500,27229.81556
-100,20210915,0918,27306.51288,20210915,1500,27002.94332
100,20210916,0918,26955.70369,20210916,1036,26878.39676
-100,20210916,1036,26878.39676,20210916,1500,26469.03123
100,20210917,0918,26271.19757,20210917,1103,26227.4444
-100,20210917,1103,26227.4444,20210917,1136,26397.44789
100,20210917,1136,26397.44789,20210917,1500,26527.55616
100,20210920,1003,26563.03541,20210920,1500,26794.70965
100,20210921,0918,26855.94738,20210921,1157,27144.40825
-100,20210921,1157,27144.40825,20210921,1233,27149.71439
100,20210921,1233,27149.71439,20210921,1306,27029.54735
-100,20210921,1306,27029.54735,20210921,1500,26817.5961
-100,20210922,0918,26817.34439,20210922,1039,26865.86812
100,20210922,1039,26865.86812,20210922,1500,26957.81103
100,20210923,0921,26766.66693,20210923,1030,26523.19387
-100,20210923,1030,26523.19387,20210923,1148,26560.70715
100,20210923,1148,26560.70715,20210923,1221,26478.42273
-100,20210923,1221,26478.42273,20210923,1500,26439.60335
-100,20210924,1003,26457.65122,20210924,1500,26407.31166
100,20210927,0918,26198.85983,20210927,1500,26182.84265
100,20210928,0918,26137.5725,20210928,1136,26279.9312
-100,20210928,1136,26279.9312,20210928,1206,26299.07572
100,20210928,1206,26299.07572,20210928,1500,26430.55372
100,20210929,1018,26505.40777,20210929,1318,26396.05432
-100,20210929,1318,26396.05432,20210929,1500,26384.21485
-100,20210930,0918,26486.90885,20210930,1248,26543.54003
100,20210930,1248,26543.54003,20210930,1500,26693.46691
100,20211001,1003,26917.1034,20211001,1033,26790.00786
-100,20211001,1033,26790.00786,20211001,1209,26870.23557
100,20211001,1209,26870.23557,20211001,1500,26788.10608
100,20211004,0918,26602.00606,20211004,1348,26519.46595
-100,20211004,1348,26519.46595,20211004,1500,26500.59626
-100,20211005,0921,26634.77596,20211005,1109,26626.2303
100,20211005,1109,26626.2303,20211005,1306,26491.18903
-100,20211005,1306,26491.18903,20211005,1500,26406.12622
100,20211006,0918,26357.75379,20211006,1015,26251.09434
-100,20211006,1015,26251.09434,20211006,1115,26305.19817
100,20211006,1115,26305.19817,20211006,1203,26252.23144
-100,20211006,1203,26252.23144,20211006,1327,26366.267
100,20211006,1327,26366.267,20211006,1500,26602.85528
-100,20211007,1003,26383.65796,20211007,1500,26367.76172
-100,20211008,1015,26305.37116,20211008,1121,26284.00658
100,20211008,1121,26284.00658,20211008,1500,26402.64026
-100,20211011,1018,26143.79085,20211011,1500,26013.21471
-100,20211012,1003,26038.27627,20211012,1039,26099.88164
100,20211012,1039,26099.88164,20211012,1333,26074.02154
-100,20211012,1333,26074.02154,20211012,1500,25886.61662
100,20211013,0918,25806.45161,20211013,1500,25804.62032
-100,20211014,1018,25707.89914,20211014,1103,25722.71174
100,20211014,1103,25722.71174,20211014,1200,25698.31972
-100,20211014,1200,25698.31972,20211014,1500,25390.73162
100,20211018,0918,25207.04436,20211018,1033,25145.52975
-100,20211018,1033,25145.52975,20211018,1333,25127.49061
100,20211018,1333,25127.49061,20211018,1500,25114.333
100,20211019,0918,25043.8267,20211019,1227,25057.00469
-100,20211019,1227,25057.00469,20211019,1500,25154.06867
-100,20211020,0918,25316.51979,20211020,1357,25184.66657
100,20211020,1357,25184.66657,20211020,1500,25233.75924
-100,20211021,1009,25177.27952,20211021,1112,25248.06221
100,20211021,1112,25248.06221,20211021,1145,25232.10381
-100,20211021,1145,25232.10381,20211021,1348,25253.76881
100,20211021,1348,25253.76881,20211021,1500,24986.88189
-100,20211022,0918,24841.72715,20211022,1142,24783.79239
100,20211022,1142,24783.79239,20211022,1200,24716.31845
-100,20211022,1200,24716.31845,20211022,1500,24786.52604
100,20211025,0918,24586.54649,20211025,1051,24394.67659
-100,20211025,1051,24394.67659,20211025,1500,24248.30262
-100,20211026,0918,24219.43779,20211026,1057,24390.8388
100,20211026,1057,24390.8388,20211026,1212,24208.32718
-100,20211026,1212,24208.32718,20211026,1254,24356.91651
100,20211026,1254,24356.91651,20211026,1351,24229.32572
-100,20211026,1351,24229.32572,20211026,1500,24239.5155
-100,20211027,0918,24292.54049,20211027,1024,24223.98465
100,20211027,1024,24223.98465,20211027,1500,24344.10885
-100,20211028,0918,24551.20399,20211028,1012,24710.76055
100,20211028,1012,24710.76055,20211028,1130,24834.10816
-100,20211028,1130,24834.10816,20211028,1221,24830.34666
100,20211028,1221,24830.34666,20211028,1315,24859.54358
-100,20211028,1315,24859.54358,20211028,1403,25028.65781
100,20211028,1403,25028.65781,20211028,1500,25212.66886
-100,20211029,0918,25536.2941,20211029,1012,25230.79873
100,20211029,1012,25230.79873,20211029,1500,25402.9221
-100,20211101,1006,25263.17917,20211101,1027,25347.19318
100,20211101,1027,25347.19318,20211101,1206,25304.47611
-100,20211101,1206,25304.47611,20211101,1251,25266.21112
100,20211101,1251,25266.21112,20211101,1351,25091.36393
-100,20211101,1351,25091.36393,20211101,1500,25056.37685
-100,20211102,0921,24959.97045,20211102,1045,25122.50361
100,20211102,1045,25122.50361,20211102,1136,24999.50001
-100,20211102,1136,24999.50001,20211102,1345,24905.11153
100,20211102,1345,24905.11153,20211102,1500,24936.53651
-100,20211103,1003,24899.90239,20211103,1209,25089.88451
100,20211103,1209,25089.88451,20211103,1409,25050.1002
-100,20211103,1409,25050.1002,20211103,1500,25305.08442
100,20211108,0918,25289.56553,20211108,1312,25354.77671
-100,20211108,1312,25354.77671,20211108,1500,25236.01988
-100,20211109,0918,25281.95703,20211109,1500,25367.22225
-100,20211110,0921,25562.99297,20211110,1500,25583.20105
-100,20211111,0918,25713.18739,20211111,1021,25749.03956
100,20211111,1021,25749.03956,20211111,1318,25847.44065
-100,20211111,1318,25847.44065,20211111,1424,25974.02597
100,20211111,1424,25974.02597,20211111,1500,25874.42623
-100,20211112,1006,25784.52645,20211112,1030,25857.19845
100,20211112,1030,25857.19845,20211112,1327,25799.6272
-100,20211112,1327,25799.6272,20211112,1500,25705.58621
100,20211115,0918,25552.21531,20211115,1500,25761.34433
-100,20211116,0921,25855.89476,20211116,1045,25925.44102
100,20211116,1045,25925.44102,20211116,1327,25904.52112
-100,20211116,1327,25904.52112,20211116,1500,26007.86998
100,20211117,1006,26024.72349,20211117,1321,26114.70624
-100,20211117,1321,26114.70624,20211117,1500,26182.02002
100,20211118,0918,26156.95481,20211118,1109,26326.77051
-100,20211118,1109,26326.77051,20211118,1148,26389.019
100,20211118,1148,26389.019,20211118,1330,26287.42672
-100,20211118,1330,26287.42672,20211118,1500,26189.21973
100,20211122,1051,26621.48114,20211122,1257,26848.01607
-100,20211122,1257,26848.01607,20211122,1342,26953.12447
100,20211122,1342,26953.12447,20211122,1500,27035.97813
100,20211123,1003,26840.23351,20211123,1215,26844.84485
-100,20211123,1215,26844.84485,20211123,1233,26908.52045
100,20211123,1233,26908.52045,20211123,1400,26831.51952
-100,20211123,1400,26831.51952,20211123,1500,26814.64777
100,20211124,0918,26751.3078,20211124,1039,26554.11263
-100,20211124,1039,26554.11263,20211124,1145,26525.30448
100,20211124,1145,26525.30448,20211124,1230,26450.79293
-100,20211124,1230,26450.79293,20211124,1500,26623.11126
-100,20211125,0918,26852.59403,20211125,1303,26804.51334
100,20211125,1303,26804.51334,20211125,1500,26654.6543
-100,20211126,0918,27077.63293,20211126,1006,27247.9564
100,20211126,1006,27247.9564,20211126,1500,27587.3865
-100,20211129,0918,27915.80593,20211129,1500,27606.8835
100,20211130,0918,27521.25673,20211130,1018,27289.55997
-100,20211130,1018,27289.55997,20211130,1142,27761.96888
100,20211130,1142,27761.96888,20211130,1342,27672.31551
-100,20211130,1342,27672.31551,20211130,1427,27659.41852
100,20211130,1427,27659.41852,20211130,1500,27800.36557
-100,20211201,1003,27749.37321,20211201,1224,27534.59378
100,20211201,1224,27534.59378,20211201,1500,27401.8773
-100,20211202,0918,27472.52747,20211202,1212,27427.61851
100,20211202,1212,27427.61851,20211202,1357,27425.28666
-100,20211202,1357,27425.28666,20211202,1500,27343.65921
-100,20211203,1012,27249.29288,20211203,1215,27207.1827
100,20211203,1215,27207.1827,20211203,1500,27511.14889
100,20211206,1003,27582.40243,20211206,1209,27580.53862
-100,20211206,1209,27580.53862,20211206,1230,27597.05539
100,20211206,1230,27597.05539,20211206,1500,27824.03524
100,20211207,0918,27570.99531,20211207,1024,27403.5293
-100,20211207,1024,27403.5293,20211207,1500,27129.42227
100,20211208,0918,26916.19776,20211208,1351,26733.57189
-100,20211208,1351,26733.57189,20211208,1500,26760.04137
100,20211209,0918,26696.21047,20211209,1115,26915.76308
-100,20211209,1115,26915.76308,20211209,1357,26828.31621
100,20211209,1357,26828.31621,20211209,1500,26856.66865
100,20211210,1009,26969.44362,20211210,1042,26950.40048
-100,20211210,1042,26950.40048,20211210,1254,27039.81613
100,20211210,1254,27039.81613,20211210,1500,26890.50322
100,20211213,0918,26663.78698,20211213,1500,26946.91458
-100,20211214,0918,27169.85233,20211214,1027,27221.99537
100,20211214,1027,27221.99537,20211214,1139,27155.50191
-100,20211214,1139,27155.50191,20211214,1403,27006.91782
100,20211214,1403,27006.91782,20211214,1500,27025.38359
100,20211215,0918,26897.41059,20211215,1115,27011.33125
-100,20211215,1115,27011.33125,20211215,1212,26969.88004
100,20211215,1212,26969.88004,20211215,1400,26975.08177
-100,20211215,1400,26975.08177,20211215,1500,27027.02703
100,20211216,0918,26879.58885,20211216,1109,27017.49788
-100,20211216,1109,27017.49788,20211216,1145,27165.20246
100,20211216,1145,27165.20246,20211216,1500,27266.53033
100,20211217,1006,27762.8167,20211217,1336,27782.13803
-100,20211217,1336,27782.13803,20211217,1500,27984.98326
100,20211220,1030,29047.60176,20211220,1054,28988.61617
-100,20211220,1054,28988.61617,20211220,1242,29162.46849
100,20211220,1242,29162.46849,20211220,1342,29188.2599
-100,20211220,1342,29188.2599,20211220,1500,29001.26881
-100,20211221,1006,28686.91389,20211221,1230,28547.40797
100,20211221,1230,28547.40797,20211221,1248,28530.62977
-100,20211221,1248,28530.62977,20211221,1315,28600.92839
100,20211221,1315,28600.92839,20211221,1500,28859.1127
100,20211222,0921,28529.44952,20211222,1115,28638.68858
-100,20211222,1115,28638.68858,20211222,1412,28710.88142
100,20211222,1412,28710.88142,20211222,1500,28529.7751
-100,20211223,1003,28362.3977,20211223,1357,28256.56965
100,20211223,1357,28256.56965,20211223,1500,28326.56564
-100,20211224,1003,28804.12475,20211224,1500,28671.65649
100,20211227,1006,28768.69965,20211227,1257,28518.46571
-100,20211227,1257,28518.46571,20211227,1500,28499.772
100,20211228,0918,28329.77559,20211228,1500,28430.8987
-100,20211229,0918,28412.35994,20211229,1024,28365.13301
